Switch ID,Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,Active Flow Entries,Packets Looked Up,Packets Matched,Label,Binary Label
6,2,190,24946,33139,310,221,4,556,556,4,4,2,0,0,0,0,0,4,2122,2018,6,1
6,3,539,12631858,24946,190,221,4,556,556,4,4,3,0,0,0,0,0,4,2122,2018,6,1
9,1,1092,12669764,33139,310,221,4,556,556,4,5,1,0,0,0,0,0,6,5703,5604,6,1
9,2,3662,212314,24232,173,221,95,5470,556,4,5,3,0,0,0,0,0,6,5703,5604,6,1
9,3,191,25134,25284544,1555,221,4,560,2219,25,5,4,453,186462,453,186462,453,6,5703,5604,6,1
12,1,358,12607661,24356,290,56,62,2232589,3477,44,5,1,337,7747,337,7747,337,8,1062,968,6,1
12,2,124,8697,6312392,240,56,0,0,560,4,5,2,0,0,0,0,0,8,1062,968,6,1
12,3,464,6327854,6319821,348,56,44,3473,560,4,5,3,0,6303286,0,6303286,0,8,1062,968,6,1
12,4,69,9264,6312315,239,56,5,626,2233149,66,5,4,630328,6303287,630328,6303287,630328,8,1062,968,6,1
10,1,122,8565,6312775,243,56,42,3049,2364419,69,5,1,0,0,0,0,0,8,1308,1231,6,1
10,2,429,23458,31904,487,56,94,5076,5636,98,5,2,464,21978,464,21978,464,8,1308,1231,6,1
10,3,67,9152,39127,592,56,4,556,8685,140,5,3,0,0,0,0,0,8,1308,1231,6,1
10,4,660,6335157,9234,68,56,163,2369491,560,4,5,5,0,0,0,0,0,8,1308,1231,6,1
11,1,11,942,9324,69,56,0,0,560,4,4,1,0,0,0,0,0,4,134,80,6,1
11,2,68,9234,9234,68,56,4,560,560,4,4,2,0,0,0,0,0,4,134,80,6,1
3,1,10,856,9284,69,56,0,0,556,4,5,1,0,0,0,0,0,6,1311,1221,6,1
3,2,604,6326922,39483,598,56,94,5076,5632,98,5,2,464,21978,464,21978,464,6,1311,1221,6,1
3,3,66,9078,9068,65,56,4,556,556,4,5,3,0,0,0,0,0,6,1311,1221,6,1
3,4,598,39419,31866,488,56,98,5632,5702,99,5,4,464,21978,464,21978,464,6,1311,1221,6,1
4,1,65,9068,9078,66,56,4,556,556,4,5,1,0,0,0,0,0,6,1176,1091,6,1
4,2,488,31866,39419,598,56,99,5702,5632,98,5,2,475,21978,475,21978,475,6,1176,1091,6,1
4,3,591,38899,31796,487,56,98,5632,5632,98,5,3,475,21978,475,21978,475,6,1176,1091,6,1
1,1,11,942,9354,70,56,0,0,626,5,5,1,0,0,0,0,0,6,483,395,6,1
1,2,125,8719,6312644,242,56,0,0,556,4,5,2,0,6303286,0,6303286,0,6,483,395,6,1
1,3,66,9138,9078,66,56,5,626,556,4,5,3,0,0,0,0,0,6,483,395,6,1
1,4,236,6312312,17057,183,56,4,556,556,4,5,4,0,7747,0,7747,0,6,483,395,6,1
2,1,11,946,9284,69,56,0,0,556,4,5,1,0,0,0,0,0,4,132,81,6,1
2,2,66,9078,9138,66,56,4,556,626,5,5,2,0,0,0,0,0,4,132,81,6,1
7,1,66,9138,9078,66,56,5,626,556,4,5,1,0,0,0,0,0,6,708,607,6,1
7,2,356,6320405,6312554,241,56,4,556,556,4,5,2,0,6303286,0,6303286,0,6,708,607,6,1
7,3,239,6312438,6320279,353,56,4,556,556,4,5,3,774,7747,774,7747,774,6,708,607,6,1
8,1,66,8916,39489,599,56,4,556,5702,99,5,1,459,21978,459,21978,459,8,1335,1246,6,1
8,2,353,6320279,6312438,239,56,4,556,556,4,5,2,0,6303286,0,6303286,0,8,1335,1246,6,1
8,3,592,39127,9152,67,56,138,8553,556,4,5,3,0,0,0,0,0,8,1335,1246,6,1
5,1,183,17057,6312312,236,56,4,556,556,4,5,1,0,6303286,0,6303286,0,6,716,631,6,1
5,2,241,6312542,9194,68,56,4,556,556,4,5,2,0,0,0,0,0,6,716,631,6,1
5,3,67,8986,9194,68,56,5,626,556,4,5,4,774,7747,774,7747,774,6,716,631,6,1
6,1,488,31850,38953,592,56,98,5632,5632,98,4,1,475,21978,475,21978,475,6,1188,1093,6,1
6,2,68,9194,8986,67,56,4,556,626,5,4,2,0,0,0,0,0,6,1188,1093,6,1
6,3,600,39543,8916,66,56,99,5702,556,4,4,3,0,0,0,0,0,6,1188,1093,6,1
9,1,486,31572,9194,68,56,98,5632,556,4,5,1,0,0,0,0,0,6,852,762,6,1
9,2,68,9194,8952,63,56,4,556,556,4,5,3,223766,6325751,223766,6325751,223766,6,852,762,6,1
9,3,68,9234,6335211,661,56,4,560,2238221,160,5,4,0,0,0,0,0,6,852,762,6,1
12,1,358,12607661,25441,298,66,0,0,763,5,5,1,0,7417,0,7417,0,6,1091,994,6,1
12,2,124,8697,6313477,248,66,0,0,763,5,5,2,0,0,0,0,0,6,1091,994,6,1
12,3,472,6328933,6320864,355,66,5,759,763,5,5,3,0,0,0,0,0,6,1091,994,6,1
12,4,77,10343,6313470,248,66,5,759,833,6,5,4,0,6303287,0,6303287,0,6,1091,994,6,1
10,1,234,16234,12617221,424,66,44,3185,2364622,70,5,1,0,0,0,0,0,10,2009,1926,6,1
10,2,622,33884,43345,687,66,97,5242,5935,101,5,2,464,32292,464,32292,464,10,2009,1926,6,1
10,3,75,10231,58125,902,66,5,759,9050,144,5,3,0,0,0,0,0,10,2009,1926,6,1
10,4,1033,12649953,10319,76,66,166,2369790,763,5,5,5,0,0,0,0,0,10,2009,1926,6,1
11,1,12,1012,10479,78,66,1,70,833,6,5,1,0,0,0,0,0,4,156,98,6,1
11,2,77,10389,10389,77,66,6,833,833,6,5,2,0,0,0,0,0,4,156,98,6,1
3,1,185,6304329,17990,188,66,66,2363929,3944,49,5,1,311,7483,311,7483,311,8,2013,1916,6,1
3,2,798,6337402,51042,800,66,96,5172,5931,101,5,2,464,32292,464,32292,464,8,2013,1916,6,1
3,3,74,10185,10217,74,66,5,759,829,6,5,3,0,0,0,0,0,8,2013,1916,6,1
3,4,911,58577,6346716,862,66,145,9116,2369790,166,5,4,236850,6335579,236850,6335579,236850,8,2013,1916,6,1
4,1,73,10147,10185,74,66,5,759,759,5,5,1,0,0,0,0,0,8,1883,1793,6,1
4,2,861,6346662,58523,910,66,166,2369790,9116,145,5,2,793,39775,793,39775,793,8,1883,1793,6,1
4,3,901,57891,6346662,861,66,144,9046,2369860,167,5,3,249988,6335579,249988,6335579,249988,8,1883,1793,6,1
1,1,12,1012,10433,78,66,1,70,759,5,5,1,0,0,0,0,0,4,515,420,6,1
1,2,126,8789,6313723,250,66,1,70,759,5,5,2,0,0,0,0,0,4,515,420,6,1
1,3,74,10217,10115,73,66,5,759,759,5,5,3,0,0,0,0,0,4,515,420,6,1
1,4,244,6313419,18136,191,66,6,829,759,5,5,4,0,0,0,0,0,4,515,420,6,1
2,1,12,1016,10433,78,66,0,0,829,6,4,1,0,0,0,0,0,4,153,98,6,1
2,2,73,10115,10217,74,66,5,759,759,5,4,2,0,0,0,0,0,4,153,98,6,1
7,1,74,10217,10185,74,66,5,759,829,6,5,1,0,0,0,0,0,4,747,641,6,1
7,2,365,6321554,6313703,250,66,5,759,759,5,5,2,0,0,0,0,0,4,747,641,6,1
7,3,246,6313475,6321358,361,66,5,759,759,5,5,3,0,0,0,0,0,4,747,641,6,1
8,1,75,10065,58577,911,66,5,759,9046,144,5,1,1779,39775,1779,39775,1779,7,1677,1583,6,1
8,2,361,6321358,6313475,246,66,5,759,759,5,5,2,0,0,0,0,0,7,1677,1583,6,1
8,3,903,58179,10231,75,66,144,9050,759,5,5,3,0,0,0,0,0,7,1677,1583,6,1
5,1,191,18136,6313419,244,66,5,759,829,6,4,1,0,0,0,0,0,4,757,667,6,1
5,2,249,6313621,10273,76,66,5,759,759,5,4,2,0,0,0,0,0,4,757,667,6,1
5,3,75,10065,10343,77,66,5,759,759,5,4,4,0,0,0,0,0,4,757,667,6,1
6,1,862,6346716,57945,902,66,167,2369860,9046,144,5,1,1779,39775,1779,39775,1779,8,1899,1797,6,1
6,2,77,10343,10065,75,66,5,759,759,5,5,2,0,0,0,0,0,8,1899,1797,6,1
6,3,911,58577,10065,75,66,144,9046,759,5,5,3,0,0,0,0,0,8,1899,1797,6,1
9,1,860,6346422,10343,77,66,164,2238574,829,6,5,1,0,0,0,0,0,7,1242,1146,6,1
9,2,77,10343,9989,70,66,5,759,759,5,5,3,631311,6335579,631311,6335579,631311,7,1242,1146,6,1
9,3,76,10319,12650061,1035,66,5,763,2238574,164,5,4,0,0,0,0,0,7,1242,1146,6,1
12,1,359,12607731,26393,306,76,0,0,560,4,5,1,0,0,0,0,0,4,1114,1014,6,1
12,2,125,8767,6314429,256,76,0,0,560,4,5,2,0,0,0,0,0,4,1114,1014,6,1
12,3,480,6329879,6321774,362,76,4,556,560,4,5,3,0,0,0,0,0,4,1114,1014,6,1
12,4,84,11219,6314352,255,76,4,556,560,4,5,4,0,0,0,0,0,4,1114,1014,6,1
10,1,234,16234,12618173,432,76,0,0,560,4,5,1,630328,6303287,630328,6303287,630328,8,2434,2349,6,1
10,2,823,44738,55151,896,76,100,5400,5960,104,5,2,491,43146,491,43146,491,8,2434,2349,6,1
10,3,83,11177,69889,1110,76,4,556,6030,105,5,3,0,0,0,0,0,8,2434,2349,6,1
10,4,1242,12661753,11271,84,76,104,5956,560,4,5,5,0,0,0,0,0,8,2434,2349,6,1
11,1,12,1012,11361,85,76,0,0,560,4,5,1,0,0,0,0,0,4,171,112,6,1
11,2,84,11271,11271,84,76,4,560,560,4,5,2,0,0,0,0,0,4,171,112,6,1
3,1,298,6312076,6322225,368,76,41,2999,2364413,69,5,1,630328,6310768,630328,6310768,630328,10,2723,2625,6,1
3,2,1172,12651603,70423,1119,76,165,2369257,8955,145,5,2,791,50777,791,50777,791,10,2723,2625,6,1
3,3,80,11019,11093,81,76,4,556,556,4,5,3,0,0,0,0,0,10,2723,2625,6,1
3,4,1118,70253,6358392,1069,76,104,5956,5956,104,5,4,491,6346433,491,6346433,491,10,2723,2625,6,1
4,1,81,11093,11019,80,76,4,556,556,4,5,1,0,0,0,0,0,8,2313,2221,6,1
4,2,1069,6358392,70253,1118,76,104,5956,5956,104,5,2,496,50629,496,50629,496,8,2313,2221,6,1
4,3,1109,69649,6358392,1069,76,104,5956,5956,104,5,3,496,6346433,496,6346433,496,8,2313,2221,6,1
1,1,12,1012,11309,85,76,0,0,556,4,5,1,0,0,0,0,0,4,534,439,6,1
1,2,126,8789,6314669,258,76,0,0,556,4,5,2,0,0,0,0,0,4,534,439,6,1
1,3,81,11093,11019,80,76,4,556,556,4,5,3,0,0,0,0,0,4,534,439,6,1
1,4,250,6314253,19082,199,76,4,556,556,4,5,4,0,0,0,0,0,4,534,439,6,1
2,1,12,1016,11309,85,76,0,0,556,4,5,1,0,0,0,0,0,4,167,111,6,1
2,2,80,11019,11093,81,76,4,556,556,4,5,2,0,0,0,0,0,4,167,111,6,1
7,1,81,11093,11019,80,76,4,556,556,4,5,1,0,0,0,0,0,4,775,667,6,1
7,2,372,6322430,6314579,257,76,4,556,556,4,5,2,0,0,0,0,0,4,775,667,6,1
7,3,253,6314379,6322304,369,76,4,556,556,4,5,3,0,0,0,0,0,4,775,667,6,1
8,1,82,10941,70307,1119,76,4,556,6010,105,5,1,491,50629,491,50629,491,6,1907,1810,6,1
8,2,369,6322304,6314379,253,76,4,556,556,4,5,2,0,0,0,0,0,6,1907,1810,6,1
8,3,1111,69943,11177,83,76,106,6084,556,4,5,3,0,0,0,0,0,6,1907,1810,6,1
5,1,199,19082,6314253,250,76,4,556,556,4,5,1,0,0,0,0,0,4,787,695,6,1
5,2,257,6314567,11219,84,76,4,556,556,4,5,2,0,0,0,0,0,4,787,695,6,1
5,3,82,10941,11219,84,76,4,556,556,4,5,4,0,0,0,0,0,4,787,695,6,1
6,1,1070,6358446,69703,1110,76,104,5956,5956,104,5,1,496,50629,496,50629,496,8,2329,2227,6,1
6,2,84,11219,10941,82,76,4,556,556,4,5,2,0,0,0,0,0,8,2329,2227,6,1
6,3,1119,70307,10941,82,76,104,5956,556,4,5,3,0,0,0,0,0,8,2329,2227,6,1
9,1,1069,6358222,11219,84,76,105,6010,556,4,5,1,0,0,0,0,0,6,1473,1375,6,1
9,2,84,11219,10893,77,76,4,556,556,4,5,3,491,6346433,491,6346433,491,6,1473,1375,6,1
9,3,84,11271,12661861,1244,76,4,560,6010,105,5,4,0,0,0,0,0,6,1473,1375,6,1
12,1,359,12607731,27275,313,86,0,0,280,2,5,1,0,0,0,0,0,6,1419,1319,6,1
12,2,237,16432,12618672,436,86,40,2917,2364139,67,5,2,0,0,0,0,0,6,1419,1319,6,1
12,3,660,12634116,6330279,480,86,67,2364137,3197,42,5,3,0,0,0,0,0,6,1419,1319,6,1
12,4,91,12095,6315234,262,86,2,278,280,2,5,4,0,0,0,0,0,6,1419,1319,6,1
10,1,234,16234,12619055,439,86,0,0,280,2,5,1,0,0,0,0,0,6,2851,2766,6,1
10,2,1022,55484,66779,1102,86,99,5346,5626,101,5,2,480,53838,480,53838,480,6,2851,2766,6,1
10,3,90,12053,81475,1315,86,2,278,5626,101,5,3,0,0,0,0,0,6,2851,2766,6,1
10,4,1448,12673375,12153,91,86,101,5624,280,2,5,5,0,0,0,0,0,6,2851,2766,6,1
11,1,12,1012,12243,92,86,0,0,280,2,5,1,0,0,0,0,0,4,185,126,6,1
11,2,91,12153,12153,91,86,2,280,280,2,5,2,0,0,0,0,0,4,185,126,6,1
3,1,298,6312076,6323101,375,86,0,0,278,2,5,1,630328,6303285,630328,6303285,630328,8,3140,3042,6,1
3,3,87,11895,11927,87,86,2,278,278,2,5,3,0,0,0,0,0,8,3140,3042,6,1
3,4,1324,81875,6370014,1275,86,100,5570,5570,100,5,4,5383,53838,5383,53838,5383,8,3140,3042,6,1
4,1,88,11969,11853,86,86,2,278,278,2,4,1,0,0,0,0,0,6,2735,2643,6,1
4,2,1275,6370014,81875,1324,86,101,5624,5624,101,5,2,5383,53838,5383,53838,5383,6,2735,2643,6,1
4,3,1314,81229,6370014,1275,86,101,5624,5624,101,5,3,5383,53838,5383,53838,5383,6,2735,2643,6,1
1,1,186,6304415,19808,203,86,65,2363859,3195,42,5,1,0,0,0,0,0,6,838,743,6,1
1,2,126,8789,6315545,265,86,0,0,278,2,5,2,0,0,0,0,0,6,838,743,6,1
1,3,87,11927,11895,87,86,2,278,278,2,5,3,0,0,0,0,0,6,838,743,6,1
1,4,368,6322752,6323319,379,86,42,3195,2364137,67,5,4,236385,6303287,236385,6303287,236385,6,838,743,6,1
2,1,12,1016,12185,92,86,0,0,278,2,5,1,0,0,0,0,0,4,180,124,6,1
2,2,87,11895,11927,87,86,2,278,278,2,5,2,0,0,0,0,0,4,180,124,6,1
7,1,88,11969,11853,86,86,2,278,278,2,5,1,0,0,0,0,0,6,1086,978,6,1
7,2,552,12626667,6323120,376,86,67,2364137,3195,42,5,2,291,7549,291,7549,291,6,1086,978,6,1
7,3,371,6322878,12626541,549,86,42,3195,2364137,67,5,3,0,0,0,0,0,6,1086,978,6,1
8,1,89,11817,81875,1324,86,2,278,5570,100,5,1,5437,54378,5437,54378,5437,7,2426,2329,6,1
8,2,549,12626541,6322878,371,86,67,2364137,3195,42,5,2,0,0,0,0,0,7,2426,2329,6,1
8,3,1315,81475,12053,90,86,100,5572,278,2,5,3,0,0,0,0,0,7,2426,2329,6,1
5,1,379,6323319,6322752,368,86,67,2364137,3195,42,5,1,311,7549,311,7549,311,6,1100,1008,6,1
5,2,264,6315443,12095,91,86,2,278,278,2,5,2,0,0,0,0,0,6,1100,1008,6,1
5,3,89,11817,12095,91,86,2,278,278,2,5,4,249512,6303287,249512,6303287,249512,6,1100,1008,6,1
6,1,1275,6370014,81229,1314,86,100,5570,5570,100,5,1,5383,53838,5383,53838,5383,6,2753,2651,6,1
6,2,91,12095,11817,89,86,2,278,278,2,5,2,0,0,0,0,0,6,2753,2651,6,1
6,3,1324,81875,11817,89,86,100,5570,278,2,5,3,0,0,0,0,0,6,2753,2651,6,1
9,1,1274,6369790,12095,91,86,100,5570,278,2,5,1,0,0,0,0,0,5,1709,1611,6,1
9,2,91,12095,11727,83,86,2,278,278,2,5,3,5437,54378,5437,54378,5437,5,1709,1611,6,1
9,3,91,12153,12673429,1449,86,2,280,5570,100,5,4,0,0,0,0,0,5,1709,1611,6,1
12,1,359,12607731,28157,320,96,0,0,280,2,4,1,0,0,0,0,0,6,1439,1339,6,1
12,2,237,16432,12619554,443,96,0,0,280,2,4,2,0,6303287,0,6303287,0,6,1439,1339,6,1
12,3,666,12634950,6331161,487,96,2,278,280,2,4,3,0,7549,0,7549,0,6,1439,1339,6,1
12,4,98,12971,6316116,269,96,2,278,280,2,4,4,0,0,0,0,0,6,1439,1339,6,1
10,1,345,23833,18923643,624,96,40,2917,2495424,70,5,1,249514,6303632,249514,6303632,249514,8,3545,3460,6,1
10,2,1213,65786,77963,1300,96,96,5184,5464,98,5,2,469,64152,469,64152,469,8,3545,3460,6,1
10,3,97,12929,92617,1512,96,2,278,5464,98,5,3,0,0,0,0,0,8,3545,3460,6,1
10,4,1646,12684553,13035,98,96,98,5462,280,2,5,5,0,0,0,0,0,8,3545,3460,6,1
11,1,191,6304760,20682,209,96,65,2363874,3131,41,5,1,0,0,0,0,0,6,488,429,6,1
11,2,209,20634,6316741,276,96,41,3131,2364154,67,5,2,249514,6303632,249514,6303632,249514,6,488,429,6,1
3,1,298,6312076,6323977,382,96,0,0,278,2,5,1,0,0,0,0,0,6,3545,3447,6,1
3,2,1562,12672651,93223,1523,96,96,5184,5462,98,5,2,469,64152,469,64152,469,6,3545,3447,6,1
3,3,94,12771,12761,93,96,2,278,278,2,5,3,0,0,0,0,0,6,3545,3447,6,1
3,4,1522,93053,6381192,1473,96,98,5462,5462,98,5,4,469,64152,469,64152,469,6,3545,3447,6,1
4,1,94,12803,12729,93,96,2,278,278,2,5,1,0,0,0,0,0,6,3145,3053,6,1
4,2,1473,6381192,93053,1522,96,98,5462,5462,98,5,2,469,64152,469,64152,469,6,3145,3053,6,1
4,3,1511,92365,6381192,1473,96,98,5462,5462,98,5,3,469,64152,469,64152,469,6,3145,3053,6,1
1,1,186,6304415,20684,210,96,0,0,278,2,5,1,0,7549,0,7549,0,6,857,762,6,1
1,2,126,8789,6316421,272,96,0,0,278,2,5,2,0,0,0,0,0,6,857,762,6,1
1,3,93,12761,12771,94,96,2,278,278,2,5,3,0,0,0,0,0,6,857,762,6,1
1,4,374,6323586,6324195,386,96,2,278,278,2,5,4,0,6303287,0,6303287,0,6,857,762,6,1
2,1,12,1016,13061,99,96,0,0,278,2,5,1,0,0,0,0,0,4,193,137,6,1
2,2,94,12771,12761,93,96,2,278,278,2,5,2,0,0,0,0,0,4,193,137,6,1
7,1,94,12803,12729,93,96,2,278,278,2,5,1,0,0,0,0,0,6,1112,1004,6,1
7,2,559,12627543,6323996,383,96,2,278,278,2,5,2,0,7549,0,7549,0,6,1112,1004,6,1
7,3,378,6323754,12627375,555,96,2,278,278,2,5,3,0,6303287,0,6303287,0,6,1112,1004,6,1
8,1,96,12693,93107,1523,96,2,278,5462,98,5,1,518,64638,518,64638,518,7,2643,2546,6,1
8,2,555,12627375,6323754,378,96,2,278,278,2,5,2,0,7549,0,7549,0,7,2643,2546,6,1
8,3,1513,92671,12929,97,96,98,5464,278,2,5,3,0,0,0,0,0,7,2643,2546,6,1
5,1,386,6324195,6323586,374,96,2,278,278,2,5,1,0,7549,0,7549,0,6,1128,1036,6,1
5,2,271,6316319,12971,98,96,2,278,278,2,5,2,0,0,0,0,0,6,1128,1036,6,1
5,3,96,12693,12971,98,96,2,278,278,2,5,4,0,6303287,0,6303287,0,6,1128,1036,6,1
6,1,1474,6381246,92419,1512,96,98,5462,5462,98,5,1,469,64152,469,64152,469,6,3165,3063,6,1
6,2,98,12971,12693,96,96,2,278,278,2,5,2,0,0,0,0,0,6,3165,3063,6,1
6,3,1523,93107,12693,96,96,98,5462,278,2,5,3,0,0,0,0,0,6,3165,3063,6,1
9,1,1472,6380968,12971,98,96,98,5462,278,2,5,1,0,0,0,0,0,5,1928,1830,6,1
9,2,98,12971,12561,89,96,2,278,278,2,5,3,518,64638,518,64638,518,5,1928,1830,6,1
9,3,98,13035,12684607,1647,96,2,280,5462,98,5,4,0,0,0,0,0,5,1928,1830,6,1
12,1,473,12615524,6332680,502,106,42,3045,2364419,69,4,1,0,0,0,0,0,6,1752,1652,6,1
12,2,237,16432,12620716,452,106,0,0,560,4,4,2,0,0,0,0,0,6,1752,1652,6,1
12,3,848,18939465,6340074,609,106,69,2364415,3605,46,4,3,0,0,0,0,0,6,1752,1652,6,1
12,4,107,14125,6317278,278,106,4,556,560,4,4,4,0,0,0,0,0,6,1752,1652,6,1
10,1,345,23833,18924805,633,106,0,0,560,4,5,1,0,6303632,0,6303632,0,8,3942,3857,6,1
10,2,1398,75776,89115,1494,106,92,4968,5528,96,5,2,448,74142,448,74142,448,8,3942,3857,6,1
10,3,106,14083,103727,1705,106,4,556,5528,96,5,3,0,0,0,0,0,8,3942,3857,6,1
10,4,1840,12695697,14197,107,106,96,5524,560,4,5,5,0,0,0,0,0,8,3942,3857,6,1
11,1,191,6304760,21844,218,106,0,0,560,4,5,1,0,0,0,0,0,6,506,447,6,1
11,2,218,21796,6317903,285,106,4,560,560,4,5,2,0,6303632,0,6303632,0,6,506,447,6,1
3,1,298,6312076,6325131,391,106,0,0,556,4,5,1,0,0,0,0,0,8,4229,4131,6,1
3,2,1921,18986044,112118,1830,106,159,2500043,8581,138,5,2,759,81819,759,81819,759,8,4229,4131,6,1
3,3,102,13883,13915,102,106,4,556,556,4,5,3,0,0,0,0,0,8,4229,4131,6,1
3,4,1830,111990,6392336,1667,106,138,8581,5470,95,5,4,448,74142,448,74142,448,8,4229,4131,6,1
4,1,103,13957,13841,101,106,4,556,556,4,5,1,0,0,0,0,0,7,3663,3571,6,1
4,2,1667,6392336,111990,1830,106,96,5524,8635,139,5,2,847,81819,847,81819,847,7,3663,3571,6,1
4,3,1818,111260,6392336,1667,106,139,8635,5524,96,5,3,496,74142,496,74142,496,7,3663,3571,6,1
1,1,186,6304415,21838,219,106,0,0,556,4,5,1,0,0,0,0,0,4,882,787,6,1
1,2,126,8789,6317575,281,106,0,0,556,4,5,2,0,0,0,0,0,4,882,787,6,1
1,3,102,13915,13883,102,106,4,556,556,4,5,3,0,0,0,0,0,4,882,787,6,1
1,4,382,6324698,6325349,395,106,4,556,556,4,5,4,0,0,0,0,0,4,882,787,6,1
2,1,12,1016,14215,108,106,0,0,556,4,5,1,0,0,0,0,0,4,210,154,6,1
2,2,102,13883,13915,102,106,4,556,556,4,5,2,0,0,0,0,0,4,210,154,6,1
7,1,103,13957,13841,101,106,4,556,556,4,5,1,0,0,0,0,0,5,1319,1211,6,1
7,2,741,18932058,6325150,392,106,69,2364415,556,4,5,2,0,0,0,0,0,5,1319,1211,6,1
7,3,386,6324866,18931890,737,106,4,556,2364415,69,5,3,630328,6303287,630328,6303287,630328,5,1319,1211,6,1
8,1,105,13847,111990,1830,106,4,556,8581,138,5,1,1718,81819,1718,81819,1718,7,3140,3043,6,1
8,2,737,18931890,6324866,386,106,72,2495685,556,4,5,2,0,0,0,0,0,7,3140,3043,6,1
8,3,1705,103727,14083,106,106,95,5474,556,4,5,3,0,0,0,0,0,7,3140,3043,6,1
5,1,395,6325349,6324698,382,106,4,556,556,4,5,1,0,0,0,0,0,5,1338,1245,6,1
5,2,453,12620834,14125,107,106,72,2495685,556,4,5,2,0,0,0,0,0,5,1338,1245,6,1
5,3,106,13917,14125,107,106,5,626,556,4,5,4,630328,6303287,630328,6303287,630328,5,1338,1245,6,1
6,1,1668,6392390,111314,1819,106,96,5524,8635,139,5,1,847,81819,847,81819,847,7,3685,3583,6,1
6,2,107,14125,13917,106,106,4,556,626,5,5,2,0,0,0,0,0,7,3685,3583,6,1
6,3,1831,112044,13847,105,106,139,8635,556,4,5,3,0,0,0,0,0,7,3685,3583,6,1
9,1,1666,6392112,14125,107,106,96,5524,556,4,4,1,0,0,0,0,0,5,2149,2051,6,1
9,2,107,14125,13673,97,106,4,556,556,4,4,3,491,74628,491,74628,491,5,2149,2051,6,1
9,3,107,14197,12695751,1841,106,4,560,5524,96,4,4,0,0,0,0,0,5,2149,2051,6,1
12,1,309,6312790,6330233,431,156,0,0,602,5,5,1,0,7218,0,7218,0,6,2445,2350,6,1
12,2,524,6327566,18937016,779,156,0,0,602,5,5,2,0,0,0,0,0,6,2445,2350,6,1
12,3,948,25240048,26668,252,156,5,598,560,4,5,3,0,0,0,0,0,6,2445,2350,6,1
12,4,319,6322255,6353751,776,156,5,598,602,5,5,4,0,6303353,0,6303353,0,6,2445,2350,6,1
10,1,478,12615885,6338569,554,156,0,0,560,4,5,1,0,0,0,0,0,4,1617,1515,6,1
10,2,12,996,19218,147,156,0,0,560,4,5,2,0,0,0,0,0,4,1617,1515,6,1
10,3,262,26985,18936832,772,156,4,556,560,4,5,3,0,0,0,0,0,4,1617,1515,6,1
10,4,551,6338097,19128,146,156,4,556,560,4,5,5,0,0,0,0,0,4,1617,1515,6,1
11,1,413,6319959,12634288,614,156,0,0,560,4,5,1,0,0,0,0,0,4,1163,1097,6,1
11,2,263,27131,6322779,324,156,4,560,560,4,5,2,0,0,0,0,0,4,1163,1097,6,1
3,1,288,6311151,6329544,427,156,100,6596,6303026,168,5,1,0,0,0,0,0,8,7113,7009,6,1
3,2,3033,6463097,19072245,3284,156,99,5362,5890,103,5,2,534,6437766,534,6437766,534,8,7113,7009,6,1
3,3,479,12624711,6479114,3136,156,168,6303026,12444,202,5,3,448,136504,448,136504,448,8,7113,7009,6,1
3,4,3227,12776692,27069,264,156,103,5890,598,5,5,4,0,0,0,0,0,8,7113,7009,6,1
4,1,3105,12768488,18646,137,156,102,5848,556,4,5,1,0,0,0,0,0,5,3907,3802,6,1
4,2,264,27069,12776692,3227,156,4,556,5848,102,5,2,534,6437766,534,6437766,534,5,3907,3802,6,1
4,3,422,6329815,6330380,436,156,4,556,556,4,5,3,0,0,0,0,0,5,3907,3802,6,1
1,1,301,6312282,6330426,436,156,0,0,598,5,5,1,0,0,0,0,0,8,7398,7299,6,1
1,2,2867,12743198,168725,2860,156,99,5346,5944,104,5,2,534,141850,534,141850,534,8,7398,7299,6,1
1,3,3483,19086064,12641041,713,156,104,5944,556,4,5,3,630335,6303353,630335,6303353,630335,8,7398,7299,6,1
1,4,641,6344790,12633080,599,156,4,556,598,5,5,4,721,7218,721,7218,721,8,7398,7299,6,1
2,1,911,25228298,12655710,932,156,164,6302470,7152,104,5,1,0,0,0,0,0,9,4716,4657,6,1
2,2,713,12641041,19086064,3483,156,4,556,5944,104,5,2,534,149068,534,149068,534,9,4716,4657,6,1
7,1,141,18814,18604,136,156,5,598,556,4,5,1,0,0,0,0,0,5,1285,1171,6,1
7,2,773,18936507,26753,259,156,5,598,598,5,5,2,0,0,0,0,0,5,1285,1171,6,1
7,3,250,26407,12632936,595,156,4,556,598,5,5,3,0,7218,0,7218,0,5,1285,1171,6,1
8,1,262,26953,6330519,438,156,5,598,598,5,5,1,0,0,0,0,0,5,1875,1765,6,1
8,2,595,12632936,26407,250,156,5,598,556,4,5,2,0,0,0,0,0,5,1875,1765,6,1
8,3,772,18936832,26985,262,156,4,560,598,5,5,3,0,0,0,0,0,5,1875,1765,6,1
5,1,599,12633080,6344790,641,156,5,598,556,4,5,1,0,6303353,0,6303353,0,6,1713,1614,6,1
